127.0.0.1 - - [24/Jul/2023:21:06:44 -0300] "GET / HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:07:58 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3778
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:07:58 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:07:58 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3778
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:17 -0300] "GET /ProjetoTrilhaWeb/pages/admin/index.html?txtbusca=multiuso HTTP/1.1" 200 970
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:17 -0300] "GET /ProjetoTrilhaWeb/css/admin.css HTTP/1.1" 200 3778
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:17 -0300] "GET /ProjetoTrilhaWeb/js/admin.js HTTP/1.1" 200 1329
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:17 -0300] "GET /ProjetoTrilhaWeb/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:17 -0300] "GET /ProjetoTrilhaWeb/js/jquery-ui.js HTTP/1.1" 200 529159
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:18 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/header.html HTTP/1.1" 200 970
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:18 -0300] "GET /ProjetoTrilhaWeb/pages/admin/general/footer.html HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:18 -0300] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:18 -0300] "GET /ProjetoTrilhaWeb/imgs/logo.png HTTP/1.1" 200 109630
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:21 -0300] "GET /ProjetoTrilhaWeb/pages/admin/product/ HTTP/1.1" 200 1504
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:21 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 3144
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:23 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 81
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:08:23 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 730
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:50:17 -0300] "GET /ProjetoTrilhaWeb/pages/admin/index.html HTTP/1.1" 200 970
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:50:22 -0300] "GET /ProjetoTrilhaWeb/js/product.js HTTP/1.1" 200 3787
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:50:23 -0300] "GET /ProjetoTrilhaWeb/rest/marca/buscar HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [24/Jul/2023:21:50:23 -0300] "GET /ProjetoTrilhaWeb/rest/produto/buscar?valorBusca= HTTP/1.1" 200 4
